Id,Category
1454,disgustoguere+V
1455,autointerrogare+V
1456,mollare+V
1457,triturare+V
1458,dorare+V
1459,levare+V
1460,rimodellare+V
1461,ingravidare+V
1462,sbracare+V
1463,regolamentarere+V
1464,citofonare+V
1465,affiorare+V
1466,rastrellare+V
1467,alire+V
1468,cameratismi+V
1469,intercedere+V
1470,decantre+V
1471,sterilizzatore+V
1472,sbalzare+V
1473,ammettare+V
1474,tinteggare+V
1475,rinfacciare+V
1476,gettonare+V
1477,prolungare+V
1478,spersonalizzare+V
1479,carezzare+V
1480,fujimoriaire+V
1481,chiamare+V
1482,sedurre+V
1483,squalo+V
1484,imperiare+V
1485,striminzire+V
1486,assommarere+V
1487,industriare+V
1488,rinunziar+V
1489,frollare+V
1490,erudire+A
1491,inaugurare+V
1492,flettare+V
1493,geminare+V
1494,sbirciare+V
1495,manganare+V
1496,riabbattiare+V
1497,decedere+V
1498,tinteggiare+V
1499,patteggere+V
1500,offendrre+V
1501,scocciare+V
1502,scapriccare+V
1503,scuotare+V
1504,deviare+V
1505,affluir+V
1506,cattedrale+V
1507,dolare+V
1508,diseducare+V
1509,raggruppare+V
1510,reputare+V
1511,ammutolire+V
1512,districe+V
1513,cauziorre+V
1514,girotondi+V
1515,ammutinare+A
1516,congiungrre+V
1517,crocifiggare+V
1518,raccozzare+V
1519,suddivettere+V
1520,tostare+V
1521,intorbido+V
1522,ultri+V
1523,aggranchir+V
1524,riconsegire+V
1525,globalizzare+V
1526,dialogare+V
1527,decriminalizzare+V
1528,ingrassar+V
1529,escutio+V
1530,sbozzare+V
1531,impellicrre+V
1532,stipulare+V
1533,infiale+V
1534,appontare+V
1535,smagliare+V
1536,eccepiere+V
1537,inceneritore+V
1538,mortificare+A
1539,fiaccare+V
1540,fervare+V
1541,sbaragliare+V
1542,flessibilizza+V
1543,semitoire+V
1544,blaterare+V
1545,fabbricare+V
1546,tabulare+V
1547,carrucolerò+V
1548,rifriggrre+V
1549,vittimizzare+V
1550,orinare+V
1551,lasciare+V
1552,tatuare+V
1553,pedalare+V
1554,ingurgitare+V
1555,impaginare+V
1556,lascerà+V
1557,destrutturazioire+V
1558,discedere+V
1559,palleggiare+V
1560,ripassare+V
1561,guadiare+V
1562,co-finanziare+V
1563,semplificare+V
1564,obliare+V
1565,divagare+V
1566,cubare+A
1567,elidiare+V
1568,autoriformare+V
1569,rattriste+V
1570,prevaricarere+V
1571,alze+V
1572,attanagliare+V
1573,ammarare+V
1574,migliorare+V
1575,inviperiere+V
1576,illusorrire+V
1577,incerare+V
1578,assentiere+V
1579,decorare+V
1580,traboccare+V
1581,perseguitare+V
1582,aggiungire+V
1583,sbarrarere+V
1584,perquisiere+V
1585,vulcanizzerà+V
1586,tifare+V
1587,strisciare+V
1588,autoregolamentare+V
1589,esortare+V
1590,indottrinare+V
1591,contrarre+V
1592,contabilizziare+V
1593,parcare+V
1594,tecnicizzare+V
1595,tonirre+V
1596,traduzioire+V
1597,annodare+V
1598,primare+V
1599,anti-berlusconire+A
1600,scafare+V
1601,sbadiglere+V
1602,acciaiiare+V
1603,giostere+V
1604,rintracciare+V
1605,statizzare+V
1606,riordine+V
1607,intaccare+V
1608,ricovera+V
1609,spore+V
1610,rimpallare+A
1611,quintuplicare+V
1612,adontare+V
1613,stellre+V
1614,rimontare+V
1615,levare+V
1616,obliare+V
1617,svenire+V
1618,approvvigiorre+V
1619,interbancarie+V
1620,convolare+V
1621,inganniare+V
1622,bruttare+A
1623,derapare+V
1624,rimpiare+A
1625,siederà+V
1626,suddivida+V
1627,brunire+V
1628,razionalizzare+A
1629,riaffaccare+V
1630,validare+V
1631,spesare+V
1632,inzuccherare+V
1633,attrezzare+V
1634,ravvolre+V
1635,sbramare+V
1636,rimbecillire+A
1637,affermare+V
1638,pedalare+V
1639,sfiggere+V
1640,schifar+V
1641,spiacrre+V
1642,additire+V
1643,sadismi+V
1644,stangare+V
1645,riarmare+V
1646,fore+V
1647,digire+V
1648,fruirò+V
1649,rugliare+V
1650,curvoire+V
1651,soffriggrre+V
1652,demenze+V
1653,scaglionire+V
1654,palesare+V
1655,certosiire+V
1656,pasrre+V
1657,corre+V
1658,interloquire+V
1659,affabulare+V
1660,competrre+V
1661,intravedere+V
1662,straviziiare+V
1663,marcare+V
1664,bianchire+V
1665,luccicare+V
1666,malmenare+V
1667,tifare+V
1668,cullare+V
1669,percuotare+V
1670,frese+V
1671,ammaccare+V
1672,sunnire+V
1673,egemonizzare+V
1674,cordoglere+V
1675,candelurre+V
1676,predisponire+V
1677,soffrirere+V
1678,limare+V
1679,smurare+V
1680,aggettivare+V
1681,pipiare+V
1682,inscatolare+V
1683,serrare+V
1684,afro-mediterraneo+V
1685,ciancicare+V
1686,sessantaseiesinone+V
1687,preclude+V
1688,frammischiare+V
1689,supermininone+V
1690,tramortire+V
1691,aureola+V
1692,ereditare+V
1693,maturare+V
1694,oltrepassare+V
1695,extracomunitari+V
1696,buffonesca+A
1697,instaurare+V
1698,incasellre+V
1699,tosiare+V
1700,adeguare+V
1701,sperequare+V
1702,imprecare+V
1703,australe+V
1704,dardeggiare+V
1705,inefficiire+A
1706,antropomorfizzare+V
1707,accudire+V
1708,sovraffaticare+V
1709,corleoneguere+V
1710,assicurare+V
1711,rivoltolare+V
1712,apostatare+V
1713,antidogmatirre+V
1714,scudiscare+V
1715,riverse+V
1716,appropriar+V
1717,avvizzire+V
1718,disserrare+V
1719,ribaltire+V
1720,infognare+V
1721,smarcare+V
1722,devolverà+V
1723,tranere+V
1724,postò+V
1725,peritiare+V
1726,dirupe+V
1727,cinquantaseiesime+V
1728,rivinrre+V
1729,circumnavigare+V
1730,vegere+V
1731,nauseare+V
1732,pulviscolo+V
1733,medicamentodere+V
1734,disagiare+V
1735,aggraffare+V
1736,estendrre+V
1737,rivoltare+V
1738,funzionare+V
1739,piotare+V
1740,ricantare+V
1741,ubicare+V
1742,autotassare+V
1743,giustificare+V
1744,ricomparire+V
1745,impermalire+V
1746,accozzare+V
1747,interpellare+V
1748,uccellare+V
1749,figuriire+V
1750,vinicolo+V
1751,appiccicare+V
1752,strumentare+V
1753,solubilizzare+V
1754,sopravvivrre+V
1755,disboscare+V
1756,ronzre+V
1757,irizzare+V
1758,saziare+V
1759,assommare+V
1760,rilassare+V
1761,attorrre+V
1762,rimasticare+V
1763,bracciare+A
1764,calmare+V
1765,rassette+V
1766,percolò+V
1767,spanciare+V
1768,impiastrare+V
1769,impiombare+A
1770,malvolire+A
1771,eccepire+V
1772,tralere+V
1773,affermire+V
1774,sgomentare+V
1775,racconciare+V
1776,silurare+V
1777,intessare+V
1778,trasformare+V
1779,vinificare+V
1780,scadimire+A
1781,sperdere+V
1782,fuoruscire+V
1783,deburocratizzare+V
1784,disfidare+V
1785,stampare+V
1786,chirurgrire+V
1787,incrudiere+V
1788,precludrre+V
1789,trapiantire+V
1790,divorare+V
1791,intabarrare+V
1792,sprovvirre+V
1793,decremenre+V
1794,toreiare+V
1795,ricomunicare+V
1796,aggregare+V
1797,spiattellare+V
1798,naufragare+V
1799,cannoneggare+V
1800,disapprovare+V
1801,bilaterale+V
1802,guaire+V
1803,errare+V
1804,diradare+V
1805,frugare+V
1806,uscirò+V
1807,sassoire+V
1808,attagliare+V
1809,integrisnone+V
1810,arrestare+V
1811,arabesce+V
1812,campionare+V
1813,depenrre+V
1814,graffiare+V
1815,protocollare+V
1816,sventagliare+V
1817,sudare+V
1818,stare+A
1819,sfavillare+V
1820,svincolare+V
1821,sinterizzare+A
1822,autoconvinrre+V
1823,smarrire+V
1824,defile+V
1825,misurazioire+V
1826,cellulire+V
1827,vetrioleggare+V
1828,strabuzze+V
1829,cervicale+V
1830,gelatinizziare+V
1831,redistribuire+V
1832,affaccendire+V
1833,romanzere+V
1834,due-giorire+V
1835,attorniare+V
1836,rilassare+V
1837,rivincare+V
1838,ricollegare+V
1839,cigolare+V
1840,rinazionalizzare+V
1841,prioritarie+V
1842,ripudiare+V
1843,autoconvincere+V
1844,tramezzare+V
1845,disincentivare+V
1846,ponderarere+V
1847,destabilizzare+V
1848,sdottoreggi+V
1849,provorre+V
1850,allucinare+A
1851,commensurerà+V
1852,anglicizzare+V
1853,peggiorare+V
1854,gracidare+V
1855,scardinare+V
1856,sgonfiare+V
1857,porca+A
1858,ricamare+A
1859,remunerò+V
1860,underground+V
1861,arrochirò+V
1862,vezzoguere+V
1863,ripugnare+V
1864,beccare+V
1865,sardire+V
1866,ingrasse+V
1867,compro+V
1868,dribble+V
1869,chioccare+V
1870,prediligrre+V
1871,delegittimare+V
1872,impuzzolentissere+V
1873,interfacciare+V
1874,tossiccare+V
1875,discendrre+V
1876,involgere+V
1877,valleggere+V
1878,sfibrare+V
1879,vagheggiare+V
1880,ricondurre+V
1881,appartare+V
1882,atrorre+V
1883,crepuscolare+V
1884,rattristò+V
1885,infognare+V
1886,espropriarere+V
1887,risola+V
1888,alzare+V
1889,socialire+V
1890,chiosò+V
1891,scarnificare+V
1892,costruire+V
1893,sminuzzare+V
1894,inghiaere+V
1895,reprime+V
1896,cartolare+V
1897,nettare+V
1898,ospedalizzare+V
1899,mascolinizze+V
1900,ubicare+V
1901,illustrare+V
1902,ritornare+V
1903,compendiare+V
1904,razziar+V
1905,dolomitirre+V
1906,mangiucchiare+V
1907,accondiscendere+V
1908,orinare+V
1909,sospesè+V
1910,imputerò+V
1911,inquinerà+V
1912,autospendrre+V
1913,ammobilrire+V
1914,arrogare+V
1915,gabellare+V
1916,rilurre+V
1917,sborsare+V
1918,diliscare+V
1919,anchiloserò+V
1920,melodica+A
1921,sostare+V
1922,moltiplicare+V
1923,notificare+A
1924,mandarere+V
1925,bugrire+V
1926,rivoltolare+V
1927,strazere+V
1928,schiantare+V
1929,prodigare+V
1930,sfavillare+V
1931,risultare+V
1932,erodrre+V
1933,folgorare+V
1934,niellar+V
1935,giostrare+V
1936,slalomire+V
1937,imbrigliiare+V
1938,convolare+V
1939,boccare+V
1940,depistare+V
1941,arrogre+V
1942,sgonfiare+V
1943,saltellare+V
1944,confine+V
1945,capottare+V
1946,troncare+V
1947,schermare+V
1948,incoraggiare+V
1949,differenziare+V
1950,ubicare+V
1951,minare+V
1952,assimilare+V
1953,esautorerò+V
1954,risciolre+V
1955,bracre+V
1956,chioccolare+A
1957,ammutolare+V
1958,dilaniare+V
1959,ragliare+V
1960,perdonare+V
1961,invertire+V
1962,trasformare+A
1963,svestere+V
1964,anestetizzò+V
1965,crocidare+V
1966,listar+V
1967,tossicchiarere+V
1968,raddensarere+V
1969,spruzzare+V
1970,santabarbare+V
1971,demonetizzare+V
1972,gabellre+V
1973,senescenze+V
1974,risuolare+V
1975,kafkiaire+V
1976,schivare+V
1977,è+V
1978,travalicare+V
1979,squartare+A
1980,assurgrre+V
1981,esterificare+V
1982,fluttuare+V
1983,digiunare+V
1984,sottomettare+V
1985,collimare+V
1986,secondogenire+V
1987,esibizionire+V
1988,negare+V
1989,sussultare+V
1990,fruire+V
1991,decurtare+V
1992,emanerò+V
1993,soggettivare+V
1994,rimenare+V
1995,programmare+V
1996,rispettare+V
1997,autoinstallare+V
1998,sventre+V
1999,allegherà+V
2000,spiare+V
2001,cozzare+A
2002,increspare+V
2003,armamentare+V
2004,prire+V
2005,rifrandere+V
2006,giostrare+V
2007,paere+V
2008,casolare+V
2009,prevaricare+V
2010,discaricare+V
2011,rateare+A
2012,appollaiiare+V
2013,adocchiare+V
2014,scandalizzare+A
2015,odiodere+V
2016,spiritualizzare+V
2017,tappezzò+V
2018,imperterrire+V
2019,disdegnare+V
2020,incoronare+V
2021,rimarginare+V
2022,schiaffeggiare+V
2023,attristare+V
2024,motomondiale+V
2025,errare+V
2026,merleggere+V
2027,vaporare+V
2028,bellurrire+V
2029,iniziare+V
2030,venire+V
2031,perdonare+V
2032,scarseggare+V
2033,assaporare+V
2034,fruttare+V
2035,divagare+V
2036,scemare+V
2037,spampanare+V
2038,segregazionire+V
2039,depredi+V
2040,caparra+V
2041,ombreggiare+V
2042,piallare+V
2043,addirre+V
2044,empiere+V
2045,carnefirre+A
2046,separare+V
2047,imbucare+V
2048,servire+V
2049,ingozzo+V
2050,disossare+V
2051,acquattare+V
2052,riforme+V
2053,fuoruscissere+V
2054,balenre+V
2055,squilibrare+V
2056,effondrre+V
2057,impaperare+V
2058,sfrattare+V
2059,spionistica+A
2060,retrovisore+V
2061,murare+V
2062,infamare+V
2063,moltiplicare+V
2064,putrefacere+V
2065,combattere+V
2066,incorderà+V
2067,beccare+V
2068,aggrinzare+V
2069,bruciacchere+V
2070,sborsare+V
2071,impostare+V
2072,falsare+V
2073,cortocircuire+V
2074,erudire+V
2075,confederare+V
2076,magnetizzare+V
2077,autoanalizzi+V
2078,ricostruii+V
2079,accapponare+V
2080,scultore+A
2081,traboccare+V
2082,spaccare+V
2083,riscaldiare+V
2084,campionre+V
2085,capitoire+V
2086,facilitare+V
2087,bluffa+V
2088,spampanare+V
2089,somatizzò+V
2090,avviiare+V
2091,nido+V
2092,chiacchieriare+V
2093,rannicchiare+V
2094,affardellare+V
2095,baronrire+V
2096,congelare+V
2097,irridiere+V
2098,scamozzare+V
2099,intrometterere+V
2100,esagitare+V
2101,cromare+V
2102,infradiere+V
2103,zodiacali+V
2104,parafrasò+V
2105,trasportare+V
2106,collaudatore+V
2107,impuzzolentire+V
2108,paventare+V
2109,effemine+V
2110,premuniere+V
2111,polpodere+V
2112,reagire+V
2113,dosare+V
2114,silurare+V
2115,squilibrerà+V
2116,vetrare+V
2117,conciliare+V
2118,redurre+V
2119,snodare+V
2120,bersagliare+V
2121,spazzoliare+V
2122,stuzzicare+V
2123,premettere+V
2124,ritoccare+V
2125,colare+V
2126,sberleffo+V
2127,limitazioire+V
2128,settantacinquesimi+V
2129,socchiudare+V
2130,magnetizzare+V
2131,verdoire+V
2132,trafileggere+V
2133,siculo-americana+V
2134,esonerare+V
2135,rimasticare+V
2136,preordinare+V
2137,nazionale+V
2138,familiarizzi+V
2139,autoregolamentare+V
2140,caramellare+A
2141,infiocchettare+V
2142,steineriaire+V
2143,litograferò+V
2144,sbiancare+V
2145,eltsiniana+V
2146,storre+V
2147,ammagliare+V
2148,dissestare+V
2149,individuare+V
2150,sforbicare+V
2151,sfegate+V
2152,rilucerere+V
2153,rifocillare+V
2154,questionare+V
2155,scovare+V
2156,spargimenre+V
2157,assottigliarere+V
2158,arcaicizzare+V
2159,compenetrare+V
2160,riattizzare+V
2161,aggraffare+V
2162,copri+V
2163,strillare+V
2164,mormorare+V
2165,sabbiare+V
2166,spazzolare+V
2167,configgerà+V
2168,indispettire+V
2169,riconsacrare+V
2170,barcollare+A
2171,sottomeggere+V
2172,delegittimerò+V
2173,democratizzare+V
2174,porticina+V
2175,palafiggere+V
2176,barro+V
2177,umanizzare+V
2178,caldeggrire+V
2179,lambiccare+V
2180,notare+V
2181,lascare+V
2182,diminuire+V
2183,perequare+V
2184,personalizzazioire+V
2185,squassare+V
2186,violare+V
2187,rivelatori+V
2188,danneggiare+V
2189,biancha+V
2190,indugare+V
2191,superpubblicizzare+V
2192,violare+V
2193,assottigliare+V
2194,sostentare+V
2195,sgelare+V
2196,zingari+V
2197,accozzare+V
2198,stirare+V
2199,infiammare+V
2200,ronzar+V
2201,cestiere+V
2202,suonare+V
2203,beccare+V
2204,cifri+V
2205,rinnovellare+V
2206,addormente+V
2207,procedetter+V
2208,prolungare+V
2209,predare+V
2210,decorrare+V
2211,precludere+V
2212,sorprire+V
2213,infilzare+V
2214,scuotare+V
2215,godare+V
2216,incrudire+V
2217,risciacquarere+V
2218,scherzare+A
2219,apostrofo+V
2220,mitizzare+V
2221,fraintendare+V
2222,insegnare+V
2223,regionalizzare+V
2224,glissare+V
2225,rasciugare+V
2226,inscatolare+V
2227,depurare+V
2228,concedrre+V
2229,collaborare+V
2230,laicizzare+V
2231,ciclica+A
2232,ordinare+V
2233,vittimizze+V
2234,commuove+V
2235,sgrave+V
2236,tramortiere+V
2237,autotassare+V
2238,validare+V
2239,ondeggere+V
2240,ultimerò+V
2241,infingire+V
2242,echeggiare+V
2243,rimena+V
2244,macchinare+V
2245,anti-casre+A
2246,riscontrarere+V
2247,svilire+V
2248,scarnificare+V
2249,corredo+V
2250,ragguagliare+V
2251,impietondere+V
2252,oziare+V
2253,vibrare+V
2254,incattivare+V
2255,disinfesterà+V
2256,balenare+V
2257,aduggiare+V
2258,imbarbaro+V
2259,inacerbire+V
2260,vietare+V
2261,aggrottare+V
2262,sorelle+V
2263,scaricare+V
2264,berciare+V
2265,integrare+V
2266,esorcizzarere+V
2267,bazzecole+V
2268,sonare+V
2269,divezzare+V
2270,replicare+A
2271,allargare+V
2272,ravvolgire+V
2273,difettare+V
2274,assegnare+V
2275,interfacciare+V
2276,pizzicotterà+V
2277,calpestare+V
2278,totalizzare+V
2279,rimpatriare+V
2280,sfrattare+V
2281,basculare+V
2282,inalberare+V
2283,sconquassare+V
2284,autopromuore+V
2285,affascinare+V
2286,mascolinizzare+V
2287,rincrere+V
2288,auto-assolutoere+V
2289,indispettire+V
2290,gratificare+V
2291,autoproducare+V
2292,primigeire+V
2293,sbrama+V
2294,raccozzare+V
2295,rileggare+V
2296,brandeggere+V
2297,bulinare+V
2298,consensuali+V
2299,rimbrottare+V
2300,scrostare+V
2301,rintoccare+V
2302,sgraffignare+V
2303,tappezze+V
2304,decolonizza+V
2305,competare+V
2306,reinsediare+V
2307,esterifire+V
2308,vaccinare+V
2309,culture+V
2310,transumare+V
2311,disinteressare+V
2312,ingemmare+V
2313,indispettire+V
2314,beccheggare+V
2315,radunare+V
2316,collocare+V
2317,grippare+V
2318,impermalire+V
2319,spillare+V
2320,usufruire+V
2321,validare+V
2322,incapricciare+V
2323,azzannare+V
2324,obiettare+V
2325,derivare+V
2326,grippiare+V
2327,titolare+V
2328,afferrare+V
2329,portali+V
2330,controfirmare+V
2331,accorgare+V
2332,attizzare+V
2333,coricare+V
2334,assommare+V
2335,sfodare+V
2336,inamidare+V
2337,marcare+V
2338,standardizzazioire+V
2339,dirimare+V
2340,soffriggiare+V
2341,stampò+V
2342,collaborazionirre+V
2343,perdonar+V
2344,vetrioleggiare+V
2345,ristare+V
2346,acchiappare+V
2347,sillogizzare+V
2348,ripudiare+V
2349,spalmare+V
2350,svestire+V
2351,decongestionare+A
2352,flessibilizzare+V
2353,snobbare+V
2354,tramuterò+V
2355,razzistica+A
2356,sbatacchiare+V
2357,referenzere+V
2358,autoinfliggrre+V
2359,fregare+A
2360,bugnare+V
2361,spifferare+V
2362,autonomi+V
2363,ammolliere+V
2364,conquidere+V
2365,notare+V
2366,ponderare+V
2367,debilitare+V
2368,disorientare+V
2369,palleggare+V
2370,cruscheggiare+V
2371,proclami+V
2372,manipolatore+V
2373,fatalistirre+V
2374,scarruffare+V
2375,re-iniettare+V
2376,colonizzazioire+V
2377,barellerà+V
2378,grattare+V
2379,incinerare+V
2380,arruffare+V
2381,ammodernare+V
2382,infondere+V
2383,punre+V
2384,oreccare+V
2385,sminuzzare+V
2386,spiegare+V
2387,rubricare+V
2388,avvizzire+V
2389,scuorre+V
2390,rinzaffire+V
2391,ingiuntire+V
2392,sbarazzare+V
2393,reinnestar+V
2394,movenza+V
2395,divaricare+V
2396,riallungare+V
2397,varare+V
2398,sfaccettiare+V
2399,tumultuare+A
2400,acciaiare+V
2401,maremore+V
2402,inamidare+V
2403,srotolo+V
2404,accozzare+V
2405,rilire+V
2406,ammarare+V
2407,pettinire+V
2408,debbiare+V
2409,perdare+V
2410,bambineggere+V
2411,nitrica+A
2412,scorgare+V
2413,vomitare+V
2414,arrogare+V
2415,sciocca+A
2416,autointerrogare+V
2417,trastullare+V
2418,intrappolare+V
2419,autoassolve+V
2420,disperdrre+V
2421,berere+V
2422,fratturare+V
2423,stipulare+V
2424,onnicomprensire+V
2425,riconsacrare+V
2426,risucchiare+V
2427,sconoscere+V
2428,antitetirre+V
2429,caricare+V
2430,ricollegare+V
2431,ragguaglierà+V
2432,crucciare+V
2433,esteriorizzare+V
2434,opulenre+V
2435,sottovalutare+V
2436,crocchiare+A
2437,mentire+V
2438,deflettore+V
2439,ambiare+A
2440,imperversare+A
2441,ingemmare+V
2442,dilatatire+V
2443,purire+V
2444,straboccare+V
2445,barricare+V
2446,inquietare+V
2447,schifiltodere+V
2448,incuba+V
2449,celare+V
2450,assaporar+V
2451,degenerare+V
2452,slanciare+V
2453,commisuere+V
2454,tassare+V
2455,predare+V
2456,posizere+V
2457,autoassolre+V
2458,tendere+V
2459,infangare+V
2460,stramaledeggere+V
2461,odorare+V
2462,illanguidire+V
2463,indubbrire+V
2464,rivende+V
2465,ripassare+V
2466,bonificare+V
2467,rieducare+V
2468,cauzionare+A
2469,anglicizzarere+V
2470,affumicò+V
2471,negare+V
2472,lustrarere+V
2473,accorpare+V
2474,trasportire+V
2475,ultimare+V
2476,accentro+V
2477,irregolare+V
2478,licheire+V
2479,pregere+V
2480,riflettare+V
2481,pacificre+V
2482,modella+V
2483,stipulre+V
2484,classico-accademirre+V
2485,gorgogliare+V
2486,impapare+V
2487,mutò+V
2488,sgrossar+V
2489,debbere+V
2490,stanziarere+V
2491,comprendare+V
2492,riscontriare+V
2493,sgrossare+V
2494,descrittire+V
2495,caldeggere+V
2496,sgonfiare+V
2497,decorare+V
2498,rivalutazioire+V
2499,appiedare+V
2500,ragliare+V
2501,statizzre+V
2502,spesare+V
2503,ammutolire+V
2504,sollazzare+V
2505,ricompaere+V
2506,volgherà+V
2507,rerre+V
2508,appoggere+V
2509,sopiere+V
2510,risospindere+V
2511,rotare+V
2512,accerchiamenre+V
2513,ischeletrere+V
2514,ricattare+V
2515,pregiare+V
2516,ripudiare+V
2517,espropriare+V
2518,orbitare+V
2519,disavvezze+V
2520,confessare+V
2521,raffreddiare+V
2522,bianchire+V
2523,genedere+V
2524,civettuola+V
2525,boicotte+V
2526,depurare+V
2527,arrotondare+V
2528,percentuali+V
2529,fiancherà+V
2530,indorare+A
2531,stalinere+V
2532,follare+V
2533,affittare+V
2534,spennaccare+V
2535,elettrizzire+V
2536,smussare+V
2537,ambientare+V
2538,dogmatizzo+V
2539,deferire+V
2540,ragliare+V
2541,girellare+V
2542,sbarrare+V
2543,vistare+V
2544,vole+V
2545,inquinar+V
2546,ricomperare+V
2547,ammonte+V
2548,traghettare+V
2549,relazioniare+V
2550,rannicchiare+V
2551,estorcare+V
2552,rinnovare+V
2553,docrre+V
2554,notes+N
2555,volare+V
2556,allinee+V
2557,frustrò+V
2558,fraintendere+V
2559,arabescare+V
2560,laicizzare+V
2561,scacciare+A
2562,blaterare+V
2563,arretramire+A
2564,coperre+V
2565,bollire+A
2566,incasse+V
2567,paraffinare+V
2568,schiumare+V
2569,pedagogico-punitirre+V
2570,premunire+V
2571,razziare+V
2572,prodigare+V
2573,annacquare+V
2574,spedere+V
2575,rassegna+V
2576,potere+V
2577,violare+V
2578,sculettare+V
2579,tabulare+V
2580,inquisitore+V
2581,desistrre+V
2582,predeterminarere+V
2583,sbracciare+V
2584,accingare+V
2585,silurare+V
2586,aspergare+V
2587,surriscalderò+V
2588,esercitabile+V
2589,choccherà+V
2590,tossicchiare+V
2591,addoloere+V
2592,supplicare+A
2593,snebbiare+V
2594,ammoscare+V
2595,ingigantire+V
2596,permettare+V
2597,fumi+V
2598,vaticinare+V
2599,scrostare+V
2600,incrudiere+V
2601,travalicare+V
2602,convenere+V
2603,bombi+V
2604,sintonizzerà+V
2605,naturalistirre+V
2606,ossidar+V
2607,debilitare+V
2608,commisura+V
2609,favellare+V
2610,paralitica+A
2611,artiglere+V
2612,scappare+V
2613,mattoire+V
2614,espandere+V
